"Subject","Order","Context","Song","Distort","IBI","SD_IBI","Tries","GMSI_AE","GMSI_PA","GMSI_MT","GMSI_SA","GMSI_E","GMSI_Gen","GMSI_AE_Z","GMSI_PA_Z","GMSI_MT_Z","GMSI_SA_Z","GMSI_E_Z","GMSI_Gen_Z","Actual"
30,"T1J2","slow","The Boogie That Be",-12,427.53,22.95,4,37,46,9,26,34,68,-0.179663019644102,-0.159783888862265,-1.18423362002557,-0.356634924968145,0.170006873288328,-0.26568923460938,571
30,"T1J2","slow","The Boogie That Be",-6,477.77,30.88,4,37,46,9,26,34,68,-0.179663019644102,-0.159783888862265,-1.18423362002557,-0.356634924968145,0.170006873288328,-0.26568923460938,571
30,"T1J2","slow","The Boogie That Be",0,457.71,26.36,4,37,46,9,26,34,68,-0.179663019644102,-0.159783888862265,-1.18423362002557,-0.356634924968145,0.170006873288328,-0.26568923460938,571
30,"T1J2","slow","The Boogie That Be",6,505.75,19.95,4,37,46,9,26,34,68,-0.179663019644102,-0.159783888862265,-1.18423362002557,-0.356634924968145,0.170006873288328,-0.26568923460938,571
30,"T1J2","slow","The Boogie That Be",12,520.33,20.61,4,37,46,9,26,34,68,-0.179663019644102,-0.159783888862265,-1.18423362002557,-0.356634924968145,0.170006873288328,-0.26568923460938,571
31,"J1T2","fast","Electric Chapel",-12,474.08,93.36,5,43,39,21,34,28,75,0.499931880748806,-1.07347767587747,-0.0881876100019043,0.634254926440354,-1.08876742254866,0.103727988854348,469
31,"J1T2","fast","Electric Chapel",-6,467.92,50.65,5,43,39,21,34,28,75,0.499931880748806,-1.07347767587747,-0.0881876100019043,0.634254926440354,-1.08876742254866,0.103727988854348,469
31,"J1T2","fast","Electric Chapel",0,429.79,52.83,5,43,39,21,34,28,75,0.499931880748806,-1.07347767587747,-0.0881876100019043,0.634254926440354,-1.08876742254866,0.103727988854348,469
31,"J1T2","fast","Electric Chapel",6,445.07,187.8,5,43,39,21,34,28,75,0.499931880748806,-1.07347767587747,-0.0881876100019043,0.634254926440354,-1.08876742254866,0.103727988854348,469
31,"J1T2","fast","Electric Chapel",12,372.88,48.57,5,43,39,21,34,28,75,0.499931880748806,-1.07347767587747,-0.0881876100019043,0.634254926440354,-1.08876742254866,0.103727988854348,469
31,"J1T2","fast","Electric Chapel",18,371.29,39.89,5,43,39,21,34,28,75,0.499931880748806,-1.07347767587747,-0.0881876100019043,0.634254926440354,-1.08876742254866,0.103727988854348,469
31,"J1T2","fast","Electric Chapel",24,387.13,34.54,5,43,39,21,34,28,75,0.499931880748806,-1.07347767587747,-0.0881876100019043,0.634254926440354,-1.08876742254866,0.103727988854348,469
31,"J1T2","fast","Electric Chapel",27,356.41,46,5,43,39,21,34,28,75,0.499931880748806,-1.07347767587747,-0.0881876100019043,0.634254926440354,-1.08876742254866,0.103727988854348,469
31,"J1T2","fast","Electric Chapel",30,352.22,22.94,5,43,39,21,34,28,75,0.499931880748806,-1.07347767587747,-0.0881876100019043,0.634254926440354,-1.08876742254866,0.103727988854348,469
31,"J1T2","fast","Rock Bottom",-12,352.94,84.34,5,43,39,21,34,28,75,0.499931880748806,-1.07347767587747,-0.0881876100019043,0.634254926440354,-1.08876742254866,0.103727988854348,652
31,"J1T2","fast","Rock Bottom",-6,364.71,177.89,5,43,39,21,34,28,75,0.499931880748806,-1.07347767587747,-0.0881876100019043,0.634254926440354,-1.08876742254866,0.103727988854348,652
31,"J1T2","fast","Rock Bottom",0,340,162.6,5,43,39,21,34,28,75,0.499931880748806,-1.07347767587747,-0.0881876100019043,0.634254926440354,-1.08876742254866,0.103727988854348,652
31,"J1T2","fast","Rock Bottom",6,333.89,98.73,5,43,39,21,34,28,75,0.499931880748806,-1.07347767587747,-0.0881876100019043,0.634254926440354,-1.08876742254866,0.103727988854348,652
31,"J1T2","fast","Rock Bottom",12,454.43,386.45,5,43,39,21,34,28,75,0.499931880748806,-1.07347767587747,-0.0881876100019043,0.634254926440354,-1.08876742254866,0.103727988854348,652
31,"J1T2","fast","Rock Bottom",18,548.09,863.74,5,43,39,21,34,28,75,0.499931880748806,-1.07347767587747,-0.0881876100019043,0.634254926440354,-1.08876742254866,0.103727988854348,652
31,"J1T2","fast","Rock Bottom",24,318.16,239.11,5,43,39,21,34,28,75,0.499931880748806,-1.07347767587747,-0.0881876100019043,0.634254926440354,-1.08876742254866,0.103727988854348,652
31,"J1T2","fast","Rock Bottom",27,255.08,91.68,5,43,39,21,34,28,75,0.499931880748806,-1.07347767587747,-0.0881876100019043,0.634254926440354,-1.08876742254866,0.103727988854348,652
31,"J1T2","fast","Rock Bottom",30,337.44,208.59,5,43,39,21,34,28,75,0.499931880748806,-1.07347767587747,-0.0881876100019043,0.634254926440354,-1.08876742254866,0.103727988854348,652
31,"J1T2","fast","The Boogie That Be",-12,508.25,254.47,5,43,39,21,34,28,75,0.499931880748806,-1.07347767587747,-0.0881876100019043,0.634254926440354,-1.08876742254866,0.103727988854348,571
31,"J1T2","fast","The Boogie That Be",-6,341.26,117.31,5,43,39,21,34,28,75,0.499931880748806,-1.07347767587747,-0.0881876100019043,0.634254926440354,-1.08876742254866,0.103727988854348,571
31,"J1T2","fast","The Boogie That Be",0,3612.33,2887.81,5,43,39,21,34,28,75,0.499931880748806,-1.07347767587747,-0.0881876100019043,0.634254926440354,-1.08876742254866,0.103727988854348,571
31,"J1T2","fast","The Boogie That Be",6,430.86,141.69,5,43,39,21,34,28,75,0.499931880748806,-1.07347767587747,-0.0881876100019043,0.634254926440354,-1.08876742254866,0.103727988854348,571
31,"J1T2","fast","The Boogie That Be",12,329.95,141.46,5,43,39,21,34,28,75,0.499931880748806,-1.07347767587747,-0.0881876100019043,0.634254926440354,-1.08876742254866,0.103727988854348,571
31,"J1T2","fast","The Boogie That Be",18,340.11,96.96,5,43,39,21,34,28,75,0.499931880748806,-1.07347767587747,-0.0881876100019043,0.634254926440354,-1.08876742254866,0.103727988854348,571
31,"J1T2","fast","The Boogie That Be",24,413.4,340.58,5,43,39,21,34,28,75,0.499931880748806,-1.07347767587747,-0.0881876100019043,0.634254926440354,-1.08876742254866,0.103727988854348,571
31,"J1T2","fast","The Boogie That Be",27,327,125.58,5,43,39,21,34,28,75,0.499931880748806,-1.07347767587747,-0.0881876100019043,0.634254926440354,-1.08876742254866,0.103727988854348,571
31,"J1T2","fast","The Boogie That Be",30,320.37,144.59,5,43,39,21,34,28,75,0.499931880748806,-1.07347767587747,-0.0881876100019043,0.634254926440354,-1.08876742254866,0.103727988854348,571
32,"J1T2","fast","Electric Chapel",-12,612.9,116.63,6,39,46,9,28,32,59,0.0468686138202007,-0.159783888862265,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.740654236205602,469
32,"J1T2","fast","Electric Chapel",-6,662.3,94.04,6,39,46,9,28,32,59,0.0468686138202007,-0.159783888862265,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.740654236205602,469
32,"J1T2","fast","Electric Chapel",0,573.55,314.74,6,39,46,9,28,32,59,0.0468686138202007,-0.159783888862265,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.740654236205602,469
32,"J1T2","fast","Electric Chapel",6,512.5,130.74,6,39,46,9,28,32,59,0.0468686138202007,-0.159783888862265,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.740654236205602,469
32,"J1T2","fast","Electric Chapel",12,542,111.56,6,39,46,9,28,32,59,0.0468686138202007,-0.159783888862265,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.740654236205602,469
32,"J1T2","fast","Electric Chapel",18,342.11,79.59,6,39,46,9,28,32,59,0.0468686138202007,-0.159783888862265,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.740654236205602,469
32,"J1T2","fast","Electric Chapel",24,546.18,124.17,6,39,46,9,28,32,59,0.0468686138202007,-0.159783888862265,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.740654236205602,469
32,"J1T2","fast","Electric Chapel",27,531.5,148.08,6,39,46,9,28,32,59,0.0468686138202007,-0.159783888862265,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.740654236205602,469
32,"J1T2","fast","Electric Chapel",30,363.41,64.6,6,39,46,9,28,32,59,0.0468686138202007,-0.159783888862265,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.740654236205602,469
32,"J1T2","fast","Rock Bottom",-12,507,251.58,6,39,46,9,28,32,59,0.0468686138202007,-0.159783888862265,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.740654236205602,652
32,"J1T2","fast","Rock Bottom",-6,572,229.32,6,39,46,9,28,32,59,0.0468686138202007,-0.159783888862265,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.740654236205602,652
32,"J1T2","fast","Rock Bottom",0,672.33,66.51,6,39,46,9,28,32,59,0.0468686138202007,-0.159783888862265,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.740654236205602,652
32,"J1T2","fast","Rock Bottom",6,758.67,239.9,6,39,46,9,28,32,59,0.0468686138202007,-0.159783888862265,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.740654236205602,652
32,"J1T2","fast","Rock Bottom",12,614.2,81.07,6,39,46,9,28,32,59,0.0468686138202007,-0.159783888862265,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.740654236205602,652
32,"J1T2","fast","Rock Bottom",18,343,380.29,6,39,46,9,28,32,59,0.0468686138202007,-0.159783888862265,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.740654236205602,652
32,"J1T2","fast","Rock Bottom",24,303.1,87.03,6,39,46,9,28,32,59,0.0468686138202007,-0.159783888862265,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.740654236205602,652
32,"J1T2","fast","Rock Bottom",27,262,113.11,6,39,46,9,28,32,59,0.0468686138202007,-0.159783888862265,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.740654236205602,652
32,"J1T2","fast","Rock Bottom",30,341.61,107.67,6,39,46,9,28,32,59,0.0468686138202007,-0.159783888862265,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.740654236205602,652
32,"J1T2","fast","The Boogie That Be",-12,659.9,303.59,6,39,46,9,28,32,59,0.0468686138202007,-0.159783888862265,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.740654236205602,571
32,"J1T2","fast","The Boogie That Be",-6,560.55,79.42,6,39,46,9,28,32,59,0.0468686138202007,-0.159783888862265,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.740654236205602,571
32,"J1T2","fast","The Boogie That Be",0,585.18,91.92,6,39,46,9,28,32,59,0.0468686138202007,-0.159783888862265,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.740654236205602,571
32,"J1T2","fast","The Boogie That Be",6,484.46,80.27,6,39,46,9,28,32,59,0.0468686138202007,-0.159783888862265,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.740654236205602,571
32,"J1T2","fast","The Boogie That Be",12,543.83,128.09,6,39,46,9,28,32,59,0.0468686138202007,-0.159783888862265,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.740654236205602,571
32,"J1T2","fast","The Boogie That Be",18,815.13,172.64,6,39,46,9,28,32,59,0.0468686138202007,-0.159783888862265,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.740654236205602,571
32,"J1T2","fast","The Boogie That Be",24,293.38,73.04,6,39,46,9,28,32,59,0.0468686138202007,-0.159783888862265,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.740654236205602,571
32,"J1T2","fast","The Boogie That Be",27,495.38,87.55,6,39,46,9,28,32,59,0.0468686138202007,-0.159783888862265,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.740654236205602,571
32,"J1T2","fast","The Boogie That Be",30,458.64,91.81,6,39,46,9,28,32,59,0.0468686138202007,-0.159783888862265,-1.18423362002557,-0.108912462116021,-0.249584558657333,-0.740654236205602,571
33,"J1T2","fast","Electric Chapel",-12,498.62,23.75,2,47,52,28,26,40,80,0.95299514767741,0.623382214293625,0.551172562511903,-0.356634924968145,1.42878116912531,0.367597434185582,469
33,"J1T2","fast","Electric Chapel",-6,458.93,29.71,2,47,52,28,26,40,80,0.95299514767741,0.623382214293625,0.551172562511903,-0.356634924968145,1.42878116912531,0.367597434185582,469
33,"J1T2","fast","Electric Chapel",0,467.31,41.46,2,47,52,28,26,40,80,0.95299514767741,0.623382214293625,0.551172562511903,-0.356634924968145,1.42878116912531,0.367597434185582,469
33,"J1T2","fast","Electric Chapel",6,457.14,31.5,2,47,52,28,26,40,80,0.95299514767741,0.623382214293625,0.551172562511903,-0.356634924968145,1.42878116912531,0.367597434185582,469
33,"J1T2","fast","Electric Chapel",12,462.43,35.32,2,47,52,28,26,40,80,0.95299514767741,0.623382214293625,0.551172562511903,-0.356634924968145,1.42878116912531,0.367597434185582,469
33,"J1T2","fast","Electric Chapel",18,476.46,32.44,2,47,52,28,26,40,80,0.95299514767741,0.623382214293625,0.551172562511903,-0.356634924968145,1.42878116912531,0.367597434185582,469
33,"J1T2","fast","Electric Chapel",24,477.69,36.3,2,47,52,28,26,40,80,0.95299514767741,0.623382214293625,0.551172562511903,-0.356634924968145,1.42878116912531,0.367597434185582,469
33,"J1T2","fast","Electric Chapel",27,451,49.66,2,47,52,28,26,40,80,0.95299514767741,0.623382214293625,0.551172562511903,-0.356634924968145,1.42878116912531,0.367597434185582,469
33,"J1T2","fast","Electric Chapel",30,457.71,38.06,2,47,52,28,26,40,80,0.95299514767741,0.623382214293625,0.551172562511903,-0.356634924968145,1.42878116912531,0.367597434185582,469
33,"J1T2","fast","Rock Bottom",-12,596.27,21.55,2,47,52,28,26,40,80,0.95299514767741,0.623382214293625,0.551172562511903,-0.356634924968145,1.42878116912531,0.367597434185582,652
33,"J1T2","fast","Rock Bottom",-6,939.7,930.2,2,47,52,28,26,40,80,0.95299514767741,0.623382214293625,0.551172562511903,-0.356634924968145,1.42878116912531,0.367597434185582,652
33,"J1T2","fast","Rock Bottom",0,587.36,45.94,2,47,52,28,26,40,80,0.95299514767741,0.623382214293625,0.551172562511903,-0.356634924968145,1.42878116912531,0.367597434185582,652
33,"J1T2","fast","Rock Bottom",6,619.1,32.93,2,47,52,28,26,40,80,0.95299514767741,0.623382214293625,0.551172562511903,-0.356634924968145,1.42878116912531,0.367597434185582,652
33,"J1T2","fast","Rock Bottom",12,570.64,25.38,2,47,52,28,26,40,80,0.95299514767741,0.623382214293625,0.551172562511903,-0.356634924968145,1.42878116912531,0.367597434185582,652
33,"J1T2","fast","Rock Bottom",18,622.3,41.07,2,47,52,28,26,40,80,0.95299514767741,0.623382214293625,0.551172562511903,-0.356634924968145,1.42878116912531,0.367597434185582,652
33,"J1T2","fast","Rock Bottom",24,581.27,21.7,2,47,52,28,26,40,80,0.95299514767741,0.623382214293625,0.551172562511903,-0.356634924968145,1.42878116912531,0.367597434185582,652
33,"J1T2","fast","Rock Bottom",27,586.55,29.09,2,47,52,28,26,40,80,0.95299514767741,0.623382214293625,0.551172562511903,-0.356634924968145,1.42878116912531,0.367597434185582,652
33,"J1T2","fast","Rock Bottom",30,597.73,37.91,2,47,52,28,26,40,80,0.95299514767741,0.623382214293625,0.551172562511903,-0.356634924968145,1.42878116912531,0.367597434185582,652
33,"J1T2","fast","The Boogie That Be",-12,503.5,30.02,2,47,52,28,26,40,80,0.95299514767741,0.623382214293625,0.551172562511903,-0.356634924968145,1.42878116912531,0.367597434185582,571
33,"J1T2","fast","The Boogie That Be",-6,536.08,42.16,2,47,52,28,26,40,80,0.95299514767741,0.623382214293625,0.551172562511903,-0.356634924968145,1.42878116912531,0.367597434185582,571
33,"J1T2","fast","The Boogie That Be",0,566.09,35.81,2,47,52,28,26,40,80,0.95299514767741,0.623382214293625,0.551172562511903,-0.356634924968145,1.42878116912531,0.367597434185582,571
33,"J1T2","fast","The Boogie That Be",6,532.92,40.58,2,47,52,28,26,40,80,0.95299514767741,0.623382214293625,0.551172562511903,-0.356634924968145,1.42878116912531,0.367597434185582,571
33,"J1T2","fast","The Boogie That Be",12,533,34.74,2,47,52,28,26,40,80,0.95299514767741,0.623382214293625,0.551172562511903,-0.356634924968145,1.42878116912531,0.367597434185582,571
33,"J1T2","fast","The Boogie That Be",18,525,48.12,2,47,52,28,26,40,80,0.95299514767741,0.623382214293625,0.551172562511903,-0.356634924968145,1.42878116912531,0.367597434185582,571
33,"J1T2","fast","The Boogie That Be",24,513,34.58,2,47,52,28,26,40,80,0.95299514767741,0.623382214293625,0.551172562511903,-0.356634924968145,1.42878116912531,0.367597434185582,571
33,"J1T2","fast","The Boogie That Be",27,512.33,42.56,2,47,52,28,26,40,80,0.95299514767741,0.623382214293625,0.551172562511903,-0.356634924968145,1.42878116912531,0.367597434185582,571
33,"J1T2","fast","The Boogie That Be",30,551.73,57.43,2,47,52,28,26,40,80,0.95299514767741,0.623382214293625,0.551172562511903,-0.356634924968145,1.42878116912531,0.367597434185582,571
34,"T1J2","fast","Electric Chapel",-12,451.57,18.31,3,29,46,27,23,37,69,-1.08578955350131,-0.159783888862265,0.45983539500993,-0.728218619246333,0.79939402120682,-0.212915345543134,469
34,"T1J2","fast","Electric Chapel",-6,436.14,30.56,3,29,46,27,23,37,69,-1.08578955350131,-0.159783888862265,0.45983539500993,-0.728218619246333,0.79939402120682,-0.212915345543134,469
34,"T1J2","fast","Electric Chapel",0,458.64,21.66,3,29,46,27,23,37,69,-1.08578955350131,-0.159783888862265,0.45983539500993,-0.728218619246333,0.79939402120682,-0.212915345543134,469
34,"T1J2","fast","Electric Chapel",6,448.71,13.58,3,29,46,27,23,37,69,-1.08578955350131,-0.159783888862265,0.45983539500993,-0.728218619246333,0.79939402120682,-0.212915345543134,469
34,"T1J2","fast","Electric Chapel",12,441.43,14.56,3,29,46,27,23,37,69,-1.08578955350131,-0.159783888862265,0.45983539500993,-0.728218619246333,0.79939402120682,-0.212915345543134,469
34,"T1J2","fast","Electric Chapel",18,428.57,29.4,3,29,46,27,23,37,69,-1.08578955350131,-0.159783888862265,0.45983539500993,-0.728218619246333,0.79939402120682,-0.212915345543134,469
34,"T1J2","fast","Electric Chapel",24,498.23,30.6,3,29,46,27,23,37,69,-1.08578955350131,-0.159783888862265,0.45983539500993,-0.728218619246333,0.79939402120682,-0.212915345543134,469
34,"T1J2","fast","Electric Chapel",27,444.14,24.49,3,29,46,27,23,37,69,-1.08578955350131,-0.159783888862265,0.45983539500993,-0.728218619246333,0.79939402120682,-0.212915345543134,469
34,"T1J2","fast","Electric Chapel",30,455.57,26.95,3,29,46,27,23,37,69,-1.08578955350131,-0.159783888862265,0.45983539500993,-0.728218619246333,0.79939402120682,-0.212915345543134,469
34,"T1J2","fast","Rock Bottom",-12,539.67,18.02,3,29,46,27,23,37,69,-1.08578955350131,-0.159783888862265,0.45983539500993,-0.728218619246333,0.79939402120682,-0.212915345543134,652
34,"T1J2","fast","Rock Bottom",-6,585.18,65.45,3,29,46,27,23,37,69,-1.08578955350131,-0.159783888862265,0.45983539500993,-0.728218619246333,0.79939402120682,-0.212915345543134,652
34,"T1J2","fast","Rock Bottom",0,644.6,113.31,3,29,46,27,23,37,69,-1.08578955350131,-0.159783888862265,0.45983539500993,-0.728218619246333,0.79939402120682,-0.212915345543134,652
34,"T1J2","fast","Rock Bottom",6,587.09,35.16,3,29,46,27,23,37,69,-1.08578955350131,-0.159783888862265,0.45983539500993,-0.728218619246333,0.79939402120682,-0.212915345543134,652
34,"T1J2","fast","Rock Bottom",12,532.42,15.88,3,29,46,27,23,37,69,-1.08578955350131,-0.159783888862265,0.45983539500993,-0.728218619246333,0.79939402120682,-0.212915345543134,652
34,"T1J2","fast","Rock Bottom",18,581.18,31.75,3,29,46,27,23,37,69,-1.08578955350131,-0.159783888862265,0.45983539500993,-0.728218619246333,0.79939402120682,-0.212915345543134,652
34,"T1J2","fast","Rock Bottom",24,832.5,68.47,3,29,46,27,23,37,69,-1.08578955350131,-0.159783888862265,0.45983539500993,-0.728218619246333,0.79939402120682,-0.212915345543134,652
34,"T1J2","fast","Rock Bottom",27,715.89,31.29,3,29,46,27,23,37,69,-1.08578955350131,-0.159783888862265,0.45983539500993,-0.728218619246333,0.79939402120682,-0.212915345543134,652
34,"T1J2","fast","Rock Bottom",30,525.67,23.26,3,29,46,27,23,37,69,-1.08578955350131,-0.159783888862265,0.45983539500993,-0.728218619246333,0.79939402120682,-0.212915345543134,652
34,"T1J2","fast","The Boogie That Be",-12,520.33,32.25,3,29,46,27,23,37,69,-1.08578955350131,-0.159783888862265,0.45983539500993,-0.728218619246333,0.79939402120682,-0.212915345543134,571
34,"T1J2","fast","The Boogie That Be",-6,535.58,33.09,3,29,46,27,23,37,69,-1.08578955350131,-0.159783888862265,0.45983539500993,-0.728218619246333,0.79939402120682,-0.212915345543134,571
34,"T1J2","fast","The Boogie That Be",0,588.45,25.64,3,29,46,27,23,37,69,-1.08578955350131,-0.159783888862265,0.45983539500993,-0.728218619246333,0.79939402120682,-0.212915345543134,571
34,"T1J2","fast","The Boogie That Be",6,559.64,26.4,3,29,46,27,23,37,69,-1.08578955350131,-0.159783888862265,0.45983539500993,-0.728218619246333,0.79939402120682,-0.212915345543134,571
34,"T1J2","fast","The Boogie That Be",12,510.42,27.6,3,29,46,27,23,37,69,-1.08578955350131,-0.159783888862265,0.45983539500993,-0.728218619246333,0.79939402120682,-0.212915345543134,571
34,"T1J2","fast","The Boogie That Be",18,553.91,22.55,3,29,46,27,23,37,69,-1.08578955350131,-0.159783888862265,0.45983539500993,-0.728218619246333,0.79939402120682,-0.212915345543134,571
34,"T1J2","fast","The Boogie That Be",24,484.54,30.01,3,29,46,27,23,37,69,-1.08578955350131,-0.159783888862265,0.45983539500993,-0.728218619246333,0.79939402120682,-0.212915345543134,571
34,"T1J2","fast","The Boogie That Be",27,539.5,34.43,3,29,46,27,23,37,69,-1.08578955350131,-0.159783888862265,0.45983539500993,-0.728218619246333,0.79939402120682,-0.212915345543134,571
34,"T1J2","fast","The Boogie That Be",30,518.08,25.99,3,29,46,27,23,37,69,-1.08578955350131,-0.159783888862265,0.45983539500993,-0.728218619246333,0.79939402120682,-0.212915345543134,571
35,"T1J2","fast","Electric Chapel",-12,368.53,94,1,56,60,37,33,40,104,1.97238749826677,1.66760368516814,1.37320707002965,0.510393695014292,1.42878116912531,1.63417077177551,469
35,"T1J2","fast","Electric Chapel",-6,297.14,20.86,1,56,60,37,33,40,104,1.97238749826677,1.66760368516814,1.37320707002965,0.510393695014292,1.42878116912531,1.63417077177551,469
35,"T1J2","fast","Electric Chapel",0,337.61,36.99,1,56,60,37,33,40,104,1.97238749826677,1.66760368516814,1.37320707002965,0.510393695014292,1.42878116912531,1.63417077177551,469
35,"T1J2","fast","Electric Chapel",6,345.33,39.07,1,56,60,37,33,40,104,1.97238749826677,1.66760368516814,1.37320707002965,0.510393695014292,1.42878116912531,1.63417077177551,469
35,"T1J2","fast","Electric Chapel",12,357.29,31.91,1,56,60,37,33,40,104,1.97238749826677,1.66760368516814,1.37320707002965,0.510393695014292,1.42878116912531,1.63417077177551,469
35,"T1J2","fast","Electric Chapel",18,352.28,28.64,1,56,60,37,33,40,104,1.97238749826677,1.66760368516814,1.37320707002965,0.510393695014292,1.42878116912531,1.63417077177551,469
35,"T1J2","fast","Electric Chapel",24,364.18,24.07,1,56,60,37,33,40,104,1.97238749826677,1.66760368516814,1.37320707002965,0.510393695014292,1.42878116912531,1.63417077177551,469
35,"T1J2","fast","Electric Chapel",27,330.05,29.86,1,56,60,37,33,40,104,1.97238749826677,1.66760368516814,1.37320707002965,0.510393695014292,1.42878116912531,1.63417077177551,469
35,"T1J2","fast","Electric Chapel",30,336.17,18.28,1,56,60,37,33,40,104,1.97238749826677,1.66760368516814,1.37320707002965,0.510393695014292,1.42878116912531,1.63417077177551,469
35,"T1J2","fast","Rock Bottom",-12,793,45.39,1,56,60,37,33,40,104,1.97238749826677,1.66760368516814,1.37320707002965,0.510393695014292,1.42878116912531,1.63417077177551,652
35,"T1J2","fast","Rock Bottom",-6,754.89,46.2,1,56,60,37,33,40,104,1.97238749826677,1.66760368516814,1.37320707002965,0.510393695014292,1.42878116912531,1.63417077177551,652
35,"T1J2","fast","Rock Bottom",0,775,63.75,1,56,60,37,33,40,104,1.97238749826677,1.66760368516814,1.37320707002965,0.510393695014292,1.42878116912531,1.63417077177551,652
35,"T1J2","fast","Rock Bottom",6,771.5,43.91,1,56,60,37,33,40,104,1.97238749826677,1.66760368516814,1.37320707002965,0.510393695014292,1.42878116912531,1.63417077177551,652
35,"T1J2","fast","Rock Bottom",12,812.63,42.2,1,56,60,37,33,40,104,1.97238749826677,1.66760368516814,1.37320707002965,0.510393695014292,1.42878116912531,1.63417077177551,652
35,"T1J2","fast","Rock Bottom",18,831,56.14,1,56,60,37,33,40,104,1.97238749826677,1.66760368516814,1.37320707002965,0.510393695014292,1.42878116912531,1.63417077177551,652
35,"T1J2","fast","Rock Bottom",24,782.63,21.78,1,56,60,37,33,40,104,1.97238749826677,1.66760368516814,1.37320707002965,0.510393695014292,1.42878116912531,1.63417077177551,652
35,"T1J2","fast","Rock Bottom",27,831.5,50.2,1,56,60,37,33,40,104,1.97238749826677,1.66760368516814,1.37320707002965,0.510393695014292,1.42878116912531,1.63417077177551,652
35,"T1J2","fast","Rock Bottom",30,804.63,21.89,1,56,60,37,33,40,104,1.97238749826677,1.66760368516814,1.37320707002965,0.510393695014292,1.42878116912531,1.63417077177551,652
35,"T1J2","fast","The Boogie That Be",-12,647.9,40.15,1,56,60,37,33,40,104,1.97238749826677,1.66760368516814,1.37320707002965,0.510393695014292,1.42878116912531,1.63417077177551,571
35,"T1J2","fast","The Boogie That Be",-6,634.2,37.56,1,56,60,37,33,40,104,1.97238749826677,1.66760368516814,1.37320707002965,0.510393695014292,1.42878116912531,1.63417077177551,571
35,"T1J2","fast","The Boogie That Be",0,633.4,45.82,1,56,60,37,33,40,104,1.97238749826677,1.66760368516814,1.37320707002965,0.510393695014292,1.42878116912531,1.63417077177551,571
35,"T1J2","fast","The Boogie That Be",6,604.6,39.85,1,56,60,37,33,40,104,1.97238749826677,1.66760368516814,1.37320707002965,0.510393695014292,1.42878116912531,1.63417077177551,571
35,"T1J2","fast","The Boogie That Be",12,580,105.27,1,56,60,37,33,40,104,1.97238749826677,1.66760368516814,1.37320707002965,0.510393695014292,1.42878116912531,1.63417077177551,571
35,"T1J2","fast","The Boogie That Be",18,575,53.39,1,56,60,37,33,40,104,1.97238749826677,1.66760368516814,1.37320707002965,0.510393695014292,1.42878116912531,1.63417077177551,571
35,"T1J2","fast","The Boogie That Be",24,550.58,61.4,1,56,60,37,33,40,104,1.97238749826677,1.66760368516814,1.37320707002965,0.510393695014292,1.42878116912531,1.63417077177551,571
35,"T1J2","fast","The Boogie That Be",27,690.56,54.92,1,56,60,37,33,40,104,1.97238749826677,1.66760368516814,1.37320707002965,0.510393695014292,1.42878116912531,1.63417077177551,571
35,"T1J2","fast","The Boogie That Be",30,614.2,76.94,1,56,60,37,33,40,104,1.97238749826677,1.66760368516814,1.37320707002965,0.510393695014292,1.42878116912531,1.63417077177551,571
37,"J1T2","slow","Electric Chapel",-30,414.4,20.49,1,42,46,7,20,33,59,0.386666064016654,-0.159783888862265,-1.36690795502952,-1.09980231352452,-0.0397888426845025,-0.740654236205602,469
37,"J1T2","slow","Electric Chapel",-27,477,18.43,1,42,46,7,20,33,59,0.386666064016654,-0.159783888862265,-1.36690795502952,-1.09980231352452,-0.0397888426845025,-0.740654236205602,469
37,"J1T2","slow","Electric Chapel",-24,445.14,20.33,1,42,46,7,20,33,59,0.386666064016654,-0.159783888862265,-1.36690795502952,-1.09980231352452,-0.0397888426845025,-0.740654236205602,469
